SURVEY_YEAR,NAME,MEASURE_NAME,COL_START_DATE,COL_END_DATE,RATE,TOTAL,MEASURE_DESCRIPTION,time,CYCLE,state
2024,West Virginia,PRICEWORRY,"April 2, 2024","April 29, 2024",83.5,972804,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,04,54
2024,Wisconsin,DISPLACED,"April 2, 2024","April 29, 2024",0.8,30924,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,04,55
2024,Wisconsin,DISPLACEDTIME,"April 2, 2024","April 29, 2024",100.0,30924,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,04,55
2024,Wisconsin,EMOTIONAL,"April 2, 2024","April 29, 2024",84.7,3488437,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,04,55
2024,Wisconsin,ENERGYBILL,"April 2, 2024","April 29, 2024",17.8,680969,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,04,55
2024,Wisconsin,EVICTFOR,"April 2, 2024","April 29, 2024",36.2,47923,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,04,55
2024,Wisconsin,EXPENSE,"April 2, 2024","April 29, 2024",31.2,1237430,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,04,55
2024,Wisconsin,FOODFORCHLD1,"April 2, 2024","April 29, 2024",33.8,434271,Adults in households where children currently receive food assistance,2024,04,55
2024,Wisconsin,FOODSCARCE,"April 2, 2024","April 29, 2024",9.9,392101,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,04,55
2024,Wisconsin,GASIMPACT,"April 2, 2024","April 29, 2024",49.6,1888399,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,04,55
2024,Wisconsin,LONELY,"April 2, 2024","April 29, 2024",39.9,1642074,"Adults who reported feeling lonely sometimes, usually, or always.",2024,04,55
2024,Wisconsin,LONGCOVID_1,"April 2, 2024","April 29, 2024",28.6,641139,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,04,55
2024,Wisconsin,PRICEINCR,"April 2, 2024","April 29, 2024",85.1,3396254,Adults who think prices have increased in the area where they live and shop in the last two months,2024,04,55
2024,Wisconsin,PRICEWORRY,"April 2, 2024","April 29, 2024",74.3,2973888,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,04,55
2024,Wyoming,DISPLACED,"April 2, 2024","April 29, 2024",0.3,1367,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,04,56
2024,Wyoming,DISPLACEDTIME,"April 2, 2024","April 29, 2024",53.4,729,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,04,56
2024,Wyoming,EMOTIONAL,"April 2, 2024","April 29, 2024",76.8,309701,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,04,56
2024,Wyoming,ENERGYBILL,"April 2, 2024","April 29, 2024",20.8,81076,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,04,56
2024,Wyoming,EVICTFOR,"April 2, 2024","April 29, 2024",43.6,8625,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,04,56
2024,Wyoming,EXPENSE,"April 2, 2024","April 29, 2024",40.3,162572,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,04,56
2024,Wyoming,FOODFORCHLD1,"April 2, 2024","April 29, 2024",22.2,29590,Adults in households where children currently receive food assistance,2024,04,56
2024,Wyoming,FOODSCARCE,"April 2, 2024","April 29, 2024",12.3,49459,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,04,56
2024,Wyoming,GASIMPACT,"April 2, 2024","April 29, 2024",60.3,233748,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,04,56
2024,Wyoming,LONELY,"April 2, 2024","April 29, 2024",39.4,159714,"Adults who reported feeling lonely sometimes, usually, or always.",2024,04,56
2024,Wyoming,LONGCOVID_1,"April 2, 2024","April 29, 2024",40.1,85944,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,04,56
2024,Wyoming,PRICEINCR,"April 2, 2024","April 29, 2024",89.2,359718,Adults who think prices have increased in the area where they live and shop in the last two months,2024,04,56
2024,Wyoming,PRICEWORRY,"April 2, 2024","April 29, 2024",82.3,332581,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,04,56
2024,Alabama,DISPLACED,"April 30, 2024","May 27, 2024",1.0,30319,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,05,01
2024,Alabama,DISPLACEDTIME,"April 30, 2024","May 27, 2024",82.2,24910,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,05,01
2024,Alabama,EMOTIONAL,"April 30, 2024","May 27, 2024",78.9,2663992,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,05,01
2024,Alabama,ENERGYBILL,"April 30, 2024","May 27, 2024",22.8,694523,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,05,01
2024,Alabama,EVICTFOR,"April 30, 2024","May 27, 2024",29.1,60794,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,05,01
2024,Alabama,EXPENSE,"April 30, 2024","May 27, 2024",44.0,1407109,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,05,01
2024,Alabama,FOODFORCHLD1,"April 30, 2024","May 27, 2024",44.5,504724,Adults in households where children currently receive food assistance,2024,05,01
2024,Alabama,FOODSCARCE,"April 30, 2024","May 27, 2024",11.5,364615,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,05,01
2024,Alabama,GASIMPACT,"April 30, 2024","May 27, 2024",58.9,1772595,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,05,01
2024,Alabama,LONELY,"April 30, 2024","May 27, 2024",43.1,1456081,"Adults who reported feeling lonely sometimes, usually, or always.",2024,05,01
2024,Alabama,LONGCOVID_1,"April 30, 2024","May 27, 2024",38.7,654836,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,05,01
2024,Alabama,PRICEINCR,"April 30, 2024","May 27, 2024",91.8,2980045,Adults who think prices have increased in the area where they live and shop in the last two months,2024,05,01
2024,Alabama,PRICEWORRY,"April 30, 2024","May 27, 2024",88.2,2822087,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,05,01
2024,Alaska,DISPLACED,"April 30, 2024","May 27, 2024",0.4,1946,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,05,02
2024,Alaska,DISPLACEDTIME,"April 30, 2024","May 27, 2024",54.7,853,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,05,02
2024,Alaska,EMOTIONAL,"April 30, 2024","May 27, 2024",79.6,381651,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,05,02
2024,Alaska,ENERGYBILL,"April 30, 2024","May 27, 2024",18.5,84189,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,05,02
2024,Alaska,EVICTFOR,"April 30, 2024","May 27, 2024",32.9,8580,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,05,02
2024,Alaska,EXPENSE,"April 30, 2024","May 27, 2024",31.1,145483,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,05,02
2024,Alaska,FOODFORCHLD1,"April 30, 2024","May 27, 2024",32.1,49957,Adults in households where children currently receive food assistance,2024,05,02
2024,Alaska,FOODSCARCE,"April 30, 2024","May 27, 2024",7.6,35420,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,05,02
2024,Alaska,GASIMPACT,"April 30, 2024","May 27, 2024",56.7,254450,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,05,02
2024,Alaska,LONELY,"April 30, 2024","May 27, 2024",43.6,208607,"Adults who reported feeling lonely sometimes, usually, or always.",2024,05,02
2024,Alaska,LONGCOVID_1,"April 30, 2024","May 27, 2024",28.4,73794,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,05,02
2024,Alaska,PRICEINCR,"April 30, 2024","May 27, 2024",83.9,397853,Adults who think prices have increased in the area where they live and shop in the last two months,2024,05,02
2024,Alaska,PRICEWORRY,"April 30, 2024","May 27, 2024",81.1,383246,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,05,02
2024,Arizona,DISPLACED,"April 30, 2024","May 27, 2024",0.5,22117,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,05,04
2024,Arizona,DISPLACEDTIME,"April 30, 2024","May 27, 2024",65.8,14560,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,05,04
2024,Arizona,EMOTIONAL,"April 30, 2024","May 27, 2024",81.6,4153014,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,05,04
2024,Arizona,ENERGYBILL,"April 30, 2024","May 27, 2024",21.2,999595,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,05,04
2024,Arizona,EVICTFOR,"April 30, 2024","May 27, 2024",36.6,73229,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,05,04
2024,Arizona,EXPENSE,"April 30, 2024","May 27, 2024",37.1,1841946,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,05,04
2024,Arizona,FOODFORCHLD1,"April 30, 2024","May 27, 2024",42.2,747176,Adults in households where children currently receive food assistance,2024,05,04
2024,Arizona,FOODSCARCE,"April 30, 2024","May 27, 2024",13.8,677266,Adults in households where there was either sometimes or often not enough to eat in the last 7 days,2024,05,04
2024,Arizona,GASIMPACT,"April 30, 2024","May 27, 2024",62.2,2907890,Adults who changed driving behavior in the last 7 days due to the cost of gas,2024,05,04
2024,Arizona,LONELY,"April 30, 2024","May 27, 2024",42.2,2154224,"Adults who reported feeling lonely sometimes, usually, or always.",2024,05,04
2024,Arizona,LONGCOVID_1,"April 30, 2024","May 27, 2024",32.6,853313,"Adults who previously had COVID-19, with symptoms lasting 3 months or longer",2024,05,04
2024,Arizona,PRICEINCR,"April 30, 2024","May 27, 2024",85.4,4255855,Adults who think prices have increased in the area where they live and shop in the last two months,2024,05,04
2024,Arizona,PRICEWORRY,"April 30, 2024","May 27, 2024",81.0,4000135,Adults who are somewhat or very concerned that prices will increase in the next six months,2024,05,04
2024,Arkansas,DISPLACED,"April 30, 2024","May 27, 2024",1.6,32238,Adults in households who were displaced from their homes because of a natural disaster in the past year,2024,05,05
2024,Arkansas,DISPLACEDTIME,"April 30, 2024","May 27, 2024",68.7,22163,Adults in households who were displaced from their homes for at least one month because of a natural disaster in the past year,2024,05,05
2024,Arkansas,EMOTIONAL,"April 30, 2024","May 27, 2024",82.0,1709642,"Adults who reported getting social and emotional support they need sometimes, usually, or always.",2024,05,05
2024,Arkansas,ENERGYBILL,"April 30, 2024","May 27, 2024",25.6,501374,Adults in households that were unable to pay an energy bill in full in the last 12 months,2024,05,05
2024,Arkansas,EVICTFOR,"April 30, 2024","May 27, 2024",43.6,55136,Adults in households not current on rent or mortgage where eviction or foreclosure in the next two months is either very likely or somewhat likely,2024,05,05
2024,Arkansas,EXPENSE,"April 30, 2024","May 27, 2024",37.7,774143,Adults in households where it has been somewhat or very difficult to pay for usual household expenses in the last 7 days,2024,05,05
