data_type_code,time_slot_id,seasonally_adj,category_code,cell_value,error_data,time,us,series_name,plot_groupings
YRVAC,0,no,ESTIMATE,13146,no,2018-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13093,no,2018-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13213,no,2018-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,12506,no,2018-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,64.2,no,2018-Q1,1,Homeownership Rate,Rates
HOR,0,no,RATE,64.3,no,2018-Q2,1,Homeownership Rate,Rates
HOR,0,no,RATE,64.4,no,2018-Q3,1,Homeownership Rate,Rates
HOR,0,no,RATE,64.8,no,2018-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2018-Q1,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2018-Q2,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2018-Q3,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2018-Q4,1,Error Homeownership Rate,Error
HVR,0,no,RATE,1.5,no,2018-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.5,no,2018-Q2,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.6,no,2018-Q3,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.5,no,2018-Q4,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2018-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2018-Q2,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2018-Q3,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2018-Q4,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,7.0,no,2018-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,7.1,no,2018-Q3,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.6,no,2018-Q4,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.3,yes,2018-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2018-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2018-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,64.2,no,2018-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,64.5,no,2018-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,64.4,no,2018-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,64.6,no,2018-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
OCCUSE,0,no,ESTIMATE,2190,no,2019-Q2,1,Held Off the Market and for Occasional Use,Vacant Inventory
RENT,0,no,ESTIMATE,3315,no,2019-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,43196,no,2019-Q3,1,Renter Occupied Units,Occupied Inventory
VACANT,0,no,ESTIMATE,16814,no,2019-Q1,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,12415,no,2019-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
SAHOR,0,yes,RATE,65.0,no,2019-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
OCC,0,no,ESTIMATE,122255,no,2019-Q1,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,122329,no,2019-Q2,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,122617,no,2019-Q3,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,123848,no,2019-Q4,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,2071,no,2019-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2217,no,2019-Q3,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2155,no,2019-Q4,1,Held Off the Market and for Occasional Use,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7424,no,2019-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7695,no,2019-Q2,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7625,no,2019-Q3,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7289,no,2019-Q4,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3975,no,2019-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,4136,no,2019-Q2,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,4040,no,2019-Q3,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3873,no,2019-Q4,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,78532,no,2019-Q1,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,78442,no,2019-Q2,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,79421,no,2019-Q3,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,80615,no,2019-Q4,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,3229,no,2019-Q2,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3181,no,2019-Q3,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3000,no,2019-Q4,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,43723,no,2019-Q1,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43887,no,2019-Q2,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43233,no,2019-Q4,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,1028,no,2019-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1180,no,2019-Q2,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1177,no,2019-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,980,no,2019-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,1090,no,2019-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1043,no,2019-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1177,no,2019-Q3,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,1145,no,2019-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,3956,no,2019-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3884,no,2019-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3878,no,2019-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3698,no,2019-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,139069,no,2019-Q1,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,139360,no,2019-Q2,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,139655,no,2019-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,139961,no,2019-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1378,no,2019-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1369,no,2019-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1368,no,2019-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1261,no,2019-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,17031,no,2019-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,17038,no,2019-Q3,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,16113,no,2019-Q4,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,12858,no,2019-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13147,no,2019-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,13160,no,2019-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,64.2,no,2019-Q1,1,Homeownership Rate,Rates
HOR,0,no,RATE,64.1,no,2019-Q2,1,Homeownership Rate,Rates
HOR,0,no,RATE,64.8,no,2019-Q3,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.1,no,2019-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2019-Q1,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2019-Q2,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2019-Q3,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2019-Q4,1,Error Homeownership Rate,Error
HVR,0,no,RATE,1.4,no,2019-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.3,no,2019-Q2,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.4,no,2019-Q3,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.4,no,2019-Q4,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2019-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2019-Q2,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2019-Q3,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2019-Q4,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,7.0,no,2019-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.8,no,2019-Q2,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.8,no,2019-Q3,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.4,no,2019-Q4,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.2,yes,2019-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2019-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2019-Q3,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2019-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,64.2,no,2019-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,64.3,no,2019-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,64.7,no,2019-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SALE,0,no,ESTIMATE,934,no,2020-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,758,no,2020-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,821,no,2020-Q3,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,841,no,2020-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,3663,no,2020-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3459,no,2020-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3561,no,2020-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3648,no,2020-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,140266,no,2020-Q1,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,140600,no,2020-Q2,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,140914,no,2020-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,141251,no,2020-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1363,no,2020-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,876,no,2020-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,962,no,2020-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1265,no,2020-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,15967,no,2020-Q1,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,13876,no,2020-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,14248,no,2020-Q3,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,15445,no,2020-Q4,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,10417,no,2020-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,10687,no,2020-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,11797,no,2020-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,65.3,no,2020-Q1,1,Homeownership Rate,Rates
HOR,0,no,RATE,67.9,no,2020-Q2,1,Homeownership Rate,Rates
HOR,0,no,RATE,67.4,no,2020-Q3,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.8,no,2020-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2020-Q1,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2020-Q2,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2020-Q3,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2020-Q4,1,Error Homeownership Rate,Error
HVR,0,no,RATE,1.1,no,2020-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,0.9,no,2020-Q2,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,0.9,no,2020-Q3,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,1.0,no,2020-Q4,1,Homeowner Vacancy Rate,Rates
E_HVR,0,no,RATE,0.1,yes,2020-Q1,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2020-Q2,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2020-Q3,1,Error Homeowner Vacancy Rate,Error
E_HVR,0,no,RATE,0.1,yes,2020-Q4,1,Error Homeowner Vacancy Rate,Error
RVR,0,no,RATE,6.6,no,2020-Q1,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,5.7,no,2020-Q2,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.4,no,2020-Q3,1,Rental Vacancy Rate,Rates
RVR,0,no,RATE,6.5,no,2020-Q4,1,Rental Vacancy Rate,Rates
E_RVR,0,no,RATE,0.2,yes,2020-Q1,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2020-Q2,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2020-Q3,1,Error Rental Vacancy Rate,Error
E_RVR,0,no,RATE,0.2,yes,2020-Q4,1,Error Rental Vacancy Rate,Error
SAHOR,0,yes,RATE,65.3,no,2020-Q1,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,68.0,no,2020-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,67.3,no,2020-Q3,1,Seasonal Adjusted Home Owner Rate,Rates
SAHOR,0,yes,RATE,65.7,no,2020-Q4,1,Seasonal Adjusted Home Owner Rate,Rates
OCC,0,no,ESTIMATE,125806,no,2020-Q4,1,Total Occupied housing Units,Total Housing Units
RNTOCC,0,no,ESTIMATE,41256,no,2020-Q3,1,Renter Occupied Units,Occupied Inventory
OCC,0,no,ESTIMATE,124299,no,2020-Q1,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,126724,no,2020-Q2,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,126666,no,2020-Q3,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,2093,no,2020-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,1918,no,2020-Q2,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,1860,no,2020-Q3,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2072,no,2020-Q4,1,Held Off the Market and for Occasional Use,Vacant Inventory
YRVAC,0,no,ESTIMATE,12304,no,2020-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7476,no,2020-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6258,no,2020-Q2,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6080,no,2020-Q3,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6929,no,2020-Q4,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,4020,no,2020-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3463,no,2020-Q2,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3258,no,2020-Q3,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3592,no,2020-Q4,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,81205,no,2020-Q1,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,85986,no,2020-Q2,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,85410,no,2020-Q3,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,82804,no,2020-Q4,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,3059,no,2020-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,2491,no,2020-Q2,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,2864,no,2020-Q3,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,3006,no,2020-Q4,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,43094,no,2020-Q1,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,40738,no,2020-Q2,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43002,no,2020-Q4,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,835,no,2020-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,910,no,2020-Q2,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,923,no,2020-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1021,no,2020-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,735,no,2021-Q1,1,Vacant Housing Units For Sale,Vacant Inventory
SAHOR,0,yes,RATE,65.5,no,2021-Q2,1,Seasonal Adjusted Home Owner Rate,Rates
OCC,0,no,ESTIMATE,125987,no,2021-Q1,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,127080,no,2021-Q3,1,Total Occupied housing Units,Total Housing Units
OCC,0,no,ESTIMATE,127688,no,2021-Q4,1,Total Occupied housing Units,Total Housing Units
OCCUSE,0,no,ESTIMATE,1974,no,2021-Q1,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,1976,no,2021-Q2,1,Held Off the Market and for Occasional Use,Vacant Inventory
OCCUSE,0,no,ESTIMATE,2034,no,2021-Q3,1,Held Off the Market and for Occasional Use,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6987,no,2021-Q1,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7047,no,2021-Q2,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,7019,no,2021-Q3,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OFFMAR,0,no,ESTIMATE,6912,no,2021-Q4,1,Held Off the Market Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3787,no,2021-Q1,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3906,no,2021-Q2,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3746,no,2021-Q3,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OTH,0,no,ESTIMATE,3690,no,2021-Q4,1,Held off the Market and Vacant for Other Reasons Vacant Housing Units,Vacant Inventory
OWNOCC,0,no,ESTIMATE,82605,no,2021-Q1,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,82574,no,2021-Q2,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,83044,no,2021-Q3,1,Owner Occupied Units,Occupied Inventory
OWNOCC,0,no,ESTIMATE,83638,no,2021-Q4,1,Owner Occupied Units,Occupied Inventory
RENT,0,no,ESTIMATE,3181,no,2021-Q1,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,2920,no,2021-Q2,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,2725,no,2021-Q3,1,Vacant Housing Units For Rent,Vacant Inventory
RENT,0,no,ESTIMATE,2649,no,2021-Q4,1,Vacant Housing Units For Rent,Vacant Inventory
RNTOCC,0,no,ESTIMATE,43382,no,2021-Q1,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,43695,no,2021-Q2,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,44036,no,2021-Q3,1,Renter Occupied Units,Occupied Inventory
RNTOCC,0,no,ESTIMATE,44050,no,2021-Q4,1,Renter Occupied Units,Occupied Inventory
RNTSLD,0,no,ESTIMATE,941,no,2021-Q1,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1117,no,2021-Q2,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,1222,no,2021-Q3,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
RNTSLD,0,no,ESTIMATE,947,no,2021-Q4,1,"Rented or Sold, Not Yet Occupied Vacant Housing Units",Vacant Inventory
SALE,0,no,ESTIMATE,722,no,2021-Q2,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,723,no,2021-Q3,1,Vacant Housing Units For Sale,Vacant Inventory
SALE,0,no,ESTIMATE,728,no,2021-Q4,1,Vacant Housing Units For Sale,Vacant Inventory
SEASON,0,no,ESTIMATE,3757,no,2021-Q1,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3851,no,2021-Q2,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3520,no,2021-Q3,1,Seasonal Vacant Housing Units,Vacant Inventory
SEASON,0,no,ESTIMATE,3774,no,2021-Q4,1,Seasonal Vacant Housing Units,Vacant Inventory
TOTAL,0,no,ESTIMATE,141589,no,2021-Q1,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,141927,no,2021-Q2,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,142288,no,2021-Q3,1,Total Housing Units,Total Housing Units
TOTAL,0,no,ESTIMATE,142697,no,2021-Q4,1,Total Housing Units,Total Housing Units
URE,0,no,ESTIMATE,1226,no,2021-Q1,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1165,no,2021-Q2,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1238,no,2021-Q3,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
URE,0,no,ESTIMATE,1170,no,2021-Q4,1,Vacant Housing Units Held off the Market and Usual Residence Elsewhere,Vacant Inventory
VACANT,0,no,ESTIMATE,15602,no,2021-Q1,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,15657,no,2021-Q2,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,15208,no,2021-Q3,1,Total Vacant Housing Units,Total Housing Units
VACANT,0,no,ESTIMATE,15009,no,2021-Q4,1,Total Vacant Housing Units,Total Housing Units
YRVAC,0,no,ESTIMATE,11844,no,2021-Q1,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,11806,no,2021-Q2,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,11688,no,2021-Q3,1,Year-Round Vacant Housing Units,Vacant Inventory
YRVAC,0,no,ESTIMATE,11235,no,2021-Q4,1,Year-Round Vacant Housing Units,Vacant Inventory
HOR,0,no,RATE,65.6,no,2021-Q1,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.4,no,2021-Q2,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.4,no,2021-Q3,1,Homeownership Rate,Rates
HOR,0,no,RATE,65.5,no,2021-Q4,1,Homeownership Rate,Rates
E_HOR,0,no,RATE,0.5,yes,2021-Q1,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2021-Q2,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2021-Q3,1,Error Homeownership Rate,Error
E_HOR,0,no,RATE,0.5,yes,2021-Q4,1,Error Homeownership Rate,Error
HVR,0,no,RATE,0.9,no,2021-Q1,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,0.9,no,2021-Q2,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,0.9,no,2021-Q3,1,Homeowner Vacancy Rate,Rates
HVR,0,no,RATE,0.9,no,2021-Q4,1,Homeowner Vacancy Rate,Rates
